Geneid	RNA STAR on data 13, data 28, and data 27: mapped.bam
SLC17A9	45
GID8	457
SNORA117	4
DIDO1	439
ARF4P2	2
LOC105372717	0
DPH3P1	0
TCFL5	94
COL9A3	18
OGFR	819
OGFR-AS1	0
MRGBP	147
LOC105372716	0
LINC00659	0
LOC107985428	2
LOC107987285	1
NTSR1	3
SLCO4A1-AS1	0
LOC101928465	61
SLCO4A1	108
WI2-87327B8.2	4
RPL7P3	0
MIR133A2	0
MIR1-1	0
MIR1-1HG	2
CRMA	7
LOC105376995	0
LOC105372711	0
GATA5	18
LOC105372710	0
RBBP8NL	13
LOC105372709	0
CABLES2	80
RPS21	6692
LOC105372708	9
LAMA5-AS1	2
MIR4758	0
LAMA5	937
LOC105372707	16
ADRM1	816
OSBPL2	350
LOC105369209	1
HRH3	0
MTG2	206
SS18L1	127
PSMA7	2526
LSM14B	311
LOC105372706	23
LOC105372705	5
MIR3195	0
RPL17P48	10
LOC100128310	5
LOC105372703	33
LOC105372701	0
LINC01718	0
LOC105372700	0
LOC105372699	28
MIR548AG2	0
MIR4533	0
LOC101928048	0
MTCO2P1	0
LOC105372697	6
MIR646	0
LOC105372698	0
MIR646HG	23
LOC729296	4
LOC107985429	1
LINC02910	11
CDH26	62
PPP1R3D	74
FAM217B	138
SYCP2	77
RNU7-141P	0
PHACTR3-AS1	0
LOC107985430	47
PHACTR3	197
LOC105372696	0
PIEZO1P1	0
EDN3	15
LOC107985389	0
ZNF831	140
MRPS16P2	0
PRELID3B	272
SLMO2-ATP5E	0
ATP5F1E	75
TUBB1	7
CTSZ	3723
NELFCD	476
LOC112268264	6
LOC107985382	18
LOC101927932	0
GNAS	6903
GNAS-AS1	2
MIR298	0
MIR296	1
LOC105372695	0
PIEZO1P2	33
NPEPL1	23
STX16	552
STX16-NPEPL1	10
LOC107985410	4
LINC01711	1
APCDD1L-DT	6
APCDD1L	18
VAPB	314
RAB22A	438
PPP4R1L	36
ANKRD60	3
LOC105372694	0
C20orf85	9
LOC107985434	5
LOC107987284	8
HSPD1P19	0
LINC01742	0
LOC105372693	1
LOC105372692	0
NKILA	9
PMEPA1	825
ZBP1	114
LOC105372690	0
PCK1	0
CTCFL	58
HMGB1P1	75
LOC105372688	0
RBM38	284
RBM38-AS1	14
MTRNR2L3	0
NMTRL-TAA5-1	0
MTND1P9	1
RAE1	246
SPO11	1
RPL39P39	1
MIR4325	1
LOC105372687	3
LOC112268270	0
BMP7-AS1	5
BMP7	46
LOC105372686	9
LOC105372685	0
LOC105372683	2
RNU6-929P	3
PTMAP6	0
RN7SL170P	7
RNU6-1146P	0
TFAP2C	117
RPS4XP3	139
LINC01716	3
FAM209B	4
FAM209A	4
LOC105372681	0
GCNT7	10
RTF2	935
RPL39P	0
CASS4	154
CSTF1	253
AURKA	53
FAM210B	474
MC3R	0
RNA5SP487	1
LOC105372680	2
LOC105376989	0
LOC105372679	0
CBLN4	23
LOC105372678	0
LOC105372677	0
LOC107984001	0
LOC105372676	18
LINC01440	1
LINC01441	14
RPL12P4	519
RNU4ATAC7P	3
DOK5	20
LOC107985385	1
PFDN4	194
LOC105372675	0
CYP24A1	101
MIR4756	0
BCAS1	70
SUMO1P1	12
RNU7-14P	2
LOC105372672	4
ZNF217	364
LOC101927770	45
LOC105372671	14
LOC105372669	3
PPIAP10	12
RN7SKP184	0
TSHZ2	156
RPL36P1	0
LOC105372668	0
LOC105376985	0
LINC01524	5
LOC105372665	25
TRI-AAT12-1	0
MRPS33P4	0
LOC105372667	1
LOC107985427	0
LOC105372666	4
ERP29P1	71
ZFP64	120
LOC105372664	0
RNU7-6P	0
RNU6-347P	0
LINC01429	4
SALL4	72
LOC100419570	0
ATP9A	306
MIR3194	0
NFATC2	311
LOC105372663	1
RPSAP1	2
LOC105372661	0
LOC105372662	0
KCNG1	1
MOCS3	45
DPM1	358
ADNP-AS1	6
PSMD10P1	1
ADNP	508
TMSB4XP6	1457
BCAS4	94
PARD6B	136
LOC105372659	2
RIPOR3-AS1	0
RPL36P2	12
MIR1302-5	0
RIPOR3	25
MIR645	0
RN7SL672P	2
PTPN1	1074
COX6CP2	1
RN7SL636P	9
LOC105372657	5
LINC01271	0
LINC01270	7
PELATON	77
LOC105372656	9
LOC107985386	0
CEBPB	913
CEBPB-AS1	28
LINC01273	3
LINC01275	2
PEDS1	271
UBE2V1	5
PEDS1-UBE2V1	0
LOC105372655	0
TRERNA1	0
LOC105372654	1
SNAI1	144
RNU6-147P	0
KRT18P4	18
RNF114	658
LOC105372653	31
SPATA2	108
MIR12122	2
LOC100421569	36
RNU7-72P	5
SLC9A8	193
RNU6-919P	13
LOC105372652	22
SNRPFP1	7
RN7SL197P	1
B4GALT5	449
LOC105372651	12
LOC101927486	2
PTGIS	127
KCNB1	23
LOC105372649	19
SNORD12	2
SNORD12B	0
SNORD12C	1
ZFAS1	1379
ZNFX1	615
DDX27	531
ARPC3P1	72
STAU1	954
CSE1L	603
CSE1L-DT	0
SNAP23P1	1
ARFGEF2	353
LOC105372648	0
PREX1	853
LOC105372646	0
LOC105372647	0
RNU7-144P	0
LOC107985439	2
LOC105372645	1
LOC105372643	0
LINC00494	9
LOC105372641	1
LOC105372640	1
LOC105372639	17
LOC107985437	2
LOC107985436	8
LINC01523	1
LINC01522	5
LOC112268266	0
LOC105372637	13
RNU7-92P	7
LOC105376980	1
RNA5SP486	0
SRMP1	0
LOC105372636	13
RNU7-173P	0
LOC107985401	17
SULF2	474
LOC100419565	0
NCOA3	474
RNU6-563P	1
RNU6-497P	0
RPL35AP	4
LINC01754	49
LOC101927377	7
LOC100131496	0
ZMYND8	390
MIR3616	0
RPS2P54	1
GAPDHP54	0
LOC101927355	5
EYA2	50
RPL13P14	0
RN7SKP33	0
SLC2A10	108
TP53RK	177
SLC13A3	42
OCSTAMP	0
ZNF840P	1
MKRN7P	0
ZNF334	124
ZNF663P	2
LOC105372633	4
ELMO2	353
SLC35C2	457
CDH22	4
CD40	756
RPL13P2	1
NCOA5	275
LOC105372632	11
SLC12A5	4
SLC12A5-AS1	2
MMP9	383
FTLP1	26
ZNF335	217
PCIF1	295
LOC107985388	4
PLTP	657
CTSA	1188
NEURL2	0
SPATA25	18
ZSWIM1	79
ZSWIM3	34
ACOT8	200
SNX21	203
TNNC2	11
UBE2C	62
DNTTIP1	371
RNU6ATAC38P	14
SPINT5P	0
HNRNPA1P3	4
SPINT4	0
WFDC3	27
MIR3617	0
WFDC13	4
WFDC10B	1
WFDC11	1
RPS2P7	167
WFDC10A	0
WFDC9	0
CCNB1IP1P2	0
RNA5SP485	4
WFDC8	1
EPPIN	0
HSPD1P21	0
EPPIN-WFDC6	3
WFDC6	0
SPINT3	2
RPL5P2	2
LOC107987282	2
WFDC2	2451
LOC105372631	2
MIR6812	0
PIGT	716
LOC107985405	0
DBNDD2	9
LOC107985404	46
NDUFB4P10	0
TP53TG5	13
SYS1-DBNDD2	0
SYS1	362
SDC4	4431
TRV-CAC14-1	0
RBPJL	13
MATN4	2
SLPI	4774
LOC105372630	20
SEMG2	0
SEMG1	0
LINC02597	33
PI3	18
LOC101929863	28
WFDC12	36
WFDC5	16
KCNS1	59
STK4	575
STK4-DT	2
TOMM34	262
PABPC1L	183
YWHAB	3370
PGBD4P2	6
RIMS4	9
KCNK15	27
CCN5	779
KCNK15-AS1	0
LINC01260	8
ADA	172
PKIG	809
SERINC3	1203
TTPAL	119
RPL37AP1	68
LINC01620	1
LINC01430	3
MIR3646	0
HNF4A-AS1	20
HNF4A	43
R3HDML-AS1	31
R3HDML	5
FITM2	92
GDAP1L1	1
OSER1-DT	94
OSER1	409
JPH2	125
RN7SL443P	0
TOX2	195
LINC01728	2
LOC105372625	3
RNU6-639P	0
LOC107985441	3
LOC101927200	24
GTSF1L	28
MYBL2	71
RPL27AP	2
IFT52	284
SGK2	7
LOC107985380	17
L3MBTL1	43
RNU6-1251P	0
SRSF6	1675
EIF4EBP2P1	1
RNU6-743P	0
PPIAP21	16
RN7SL666P	0
RN7SKP100	0
PTPRT-AS1	0
LOC105372623	0
LOC101927159	1
LOC105372624	33
PTPRT	58
LOC105372622	1
LOC643172	2
LOC101927182	2
RNU6-1018P	6
RPL12P11	0
CHD6	335
LOC100419859	0
EMILIN3	6
LPIN3	81
ADI1P1	1
RN7SL615P	0
RPL23AP81	32
ZHX3	222
MIR6871	0
PLCG1	667
PLCG1-AS1	11
TOP1	1105
RNU2-52P	0
LOC105372621	5
LOC100128988	8
RNA5SP484	0
SNORD154	0
LOC101927098	2
MAFB	424
LOC105372620	0
LOC107985435	4
LOC102724968	7
LOC107985446	12
LOC105372618	1
LOC105372617	0
LOC105372616	0
LINC01370	0
HSPE1P1	10
LOC105372613	1
LOC105372614	19
LOC102724950	0
RN7SL680P	0
ATG3P1	0
LINC01734	1
LOC107985448	0
NPM1P19	15
DHX35	120
FAM83D	53
RN7SL116P	0
PPP1R16B	330
RN7SKP173	0
ACTR5	108
SLC32A1	0
LOC391247	1
ARHGAP40	54
ADIG	0
RPS3P2	0
MIR548O2	0
RALGAPB	543
SNORA60	0
SNORA71E	3
SNHG11	86
SNORA71D	0
SNORA71C	3
SNORA71A	0
SNORA71B	0
SNHG17	143
LBP	1
BPI	9
LOC149684	7
KIAA1755	67
LOC107987281	1
TGM2	6144
RN7SL237P	0
RPRD1B	276
TTI1	189
RN7SKP185	15
VSTM2L	1015
CTNNBL1	515
LOC105372609	1
LOC100287792	25
LINC00489	0
GLRXP1	1
LINC01746	7
PPIAP3	2
NNAT	12
BLCAP	602
RPL7AP14	1
SRC	364
LOC105372606	0
MANBAL	255
GHRH	0
RPN2	2729
LOC100419562	5
MROH8	27
RPS27AP3	11
RPS3AP3	0
RBL1	157
SAMHD1	1610
TLDC2	5
RN7SL156P	1
SOGA1	201
DSN1	111
NDRG3	247
HNRNPA3P2	4
SLA2	161
RAB5IF	179
LOC107985397	28
TGIF2-RAB5IF	0
TGIF2	269
MYL9	2251
DLGAP4-AS1	9
DLGAP4	409
AAR2	298
LOC105372602	0
EPB41L1-AS1	0
HMGB3P2	36
EPB41L1	260
NORAD	1650
CNBD2	25
SCAND1	628
RNU6-937P	2
RNU4-40P	25
HIGD1AP16	1
COX7BP2	10
PHF20	406
RPF2P1	5
RBM39	2272
ROMO1	753
NFS1	197
RBM12	505
RNU6-759P	2
RN7SKP271	0
CPNE1	888
SPAG4	30
RPL37P1	0
FER1L4	64
RPL36P4	3
ERGIC3	1827
C20orf173	5
CEP250-AS1	12
CEP250	351
MIR1289-1	0
GDF5	5
GDF5-AS1	0
UQCC1	186
FAM83C	0
FAM83C-AS1	1
EIF6	1392
MMP24OS	174
MMP24	132
MT1P3	3
RNA5SP483	0
PROCR	243
EDEM2	14
MMP24-AS1-EDEM2	8
RNU6-407P	2
TRPC4AP	904
MIR499B	0
MIR499A	0
LOC107985393	2
MYH7B	24
GSS	424
ACSS2	731
GGT7	212
HMGB3P1	3
NCOA6	419
TP53INP2	159
LOC105372599	1
PIGU	246
MAP1LC3A	334
DYNLRB1	1050
FDX1P1	8
MIR644A	4
CDC42P1	0
ITCH	439
LOC107985381	2
LOC729557	0
AHCY	856
XPOTP1	5
ASIP	26
RPS2P1	11
EIF2S2	1483
MIR4755	1
RALY	2185
RALY-AS1	8
PIGPP3	0
TPM3P2	30
CHMP4B	1417
ZNF341-AS1	23
RPL31P2	95
ZNF341	59
PXMP4	359
E2F1	89
ACTL10	37
C20orf144	1
NECAB3	240
CBFA2T2	238
SNTA1	144
CDK5RAP1	258
BPIFB9P	29
BPIFB5P	34
LOC105372594	23
BPIFB1	10
RPL12P3	0
LOC105372593	0
BPIFA1	9
BPIFA3	4
BPIFA4P	0
SOCS2P1	11
BPIFA2	13
LOC105372714	3
BPIFB4	2
BPIFB3	0
PUDPP3	0
BPIFB6	0
BPIFB2	4
SUN5	3
LOC119746555	0
EFCAB8	100
MAPRE1	1128
DNMT3B	21
COMMD7	541
BAK1P1	28
C20orf203	14
NOL4L-DT	1
LOC105372592	2
LOC101929698	2
NOL4L	249
ASXL1	496
KIF3B	377
MIR1825	0
POFUT1	313
PLAGL2	154
TSPY26P	9
RSL24D1P6	0
LOC107985403	12
TM9SF4	411
HCK	545
RNA5SP482	1
CCM2L	180
RNA5SP481	0
XKR7	1
PDRG1	189
RNU1-94P	0
TTLL9	13
DUSP15	29
FOXS1	19
MYLK2	0
TPX2	158
ABALON	3
BCL2L1-AS1	2
BCL2L1	1381
COX4I2	195
MIR3193	0
ID1	2058
LOC105372588	0
RNU6-384P	3
LOC107985416	25
HM13-AS1	5
MCTS2P	8
HM13	1351
CD24P3	0
TRS-AGA7-1	0
LINC00028	36
REM1	24
DEFB124	2
DEFB123	5
DEFB122	3
DEFB121	2
DEFB119	0
DEFB118	28
DEFB117	0
RNA5SP480	1
HAUS6P2	5
RPL31P3	0
DEFB116	0
LOC149935	36
DKKL1P1	0
DEFB115	0
CDC27P5	1
DUX4L39	0
PCMTD1P8	0
DUX4L38	0
RNA5SP528	0
MTCO3P32	1
MTCO1P32	0
SOWAHCP3	17
ANKRD20A21P	3
LOC112268265	1
LOC105379482	1
LOC107987280	2
LOC102723636	0
LOC121676924	25
LOC105379481	2
LOC110467526	0
CDC27P4	3
LOC110467535	0
LOC102723618	0
LOC110467523	0
MLLT10P1	0
FRG1BP	38
FAM242A	0
LOC105372586	9
LOC107985433	2
LINC01597	1
CFTRP3	2
DUX4L37	1
RNA5SP532	0
DUX4L36	0
CDC27P3	2
LOC107987278	0
LOC110467522	0
CFTRP2	15
FAM242B	0
FRG1EP	9
LOC105379477	2
DUX4L35	0
AGGF1P10	32
RARRES2P11	0
FRG2EP	1
DUX4L34	0
LOC105379476	0
DUX4L33	0
PCMTD1P7	0
DUX4L32	0
LOC107987277	1
LOC110467538	1
LOC110467521	0
FRG1DP	1
FRG1CP	153
MIR663A	1
MIR663AHG	4
NCOR1P1	0
BSNDP3	0
FAM182A	1
LOC100134868	7
LINC01733	8
CFTRP1	5
BSNDP2	0
LOC101926935	9
BSNDP1	0
FAM182B	5
LOC105372582	14
VN1R108P	0
LOC107985400	38
ZNF337	220
MED28P7	0
RN7SL594P	0
ZNF337-AS1	33
NANP	46
RNU6ATAC17P	0
NINL	108
GINS1	40
LOC105372581	9
PPIAP2	8
ABHD12	602
PYGB	915
LOC105372579	17
ENTPD6	585
LOC101926889	0
LOC100128078	0
LOC284798	2
LOC391239	1
VSX1	25
ACSS1	450
RNU6-1257P	0
APMAP	935
CST7	446
LOC105372578	228
LOC107985402	10
SYNDIG1	44
LOC105372585	1
GAPDHP53	0
LOC105372577	3
RNU1-23P	1
LINC01721	0
LOC105372576	26
LOC107985438	0
POM121L3P	0
GGTLC1	220
CSTP1	3
CST5	14
CST2	72
LOC105372575	13
LOC107985432	1
CSTP2	1
CST1	297
LOC105372574	0
CST2P1	0
CST4	2
LOC105372573	0
LOC107985383	0
CST3	9751
CST9	0
CST9LP2	0
CST9L	0
CST9LP1	0
CST13P	0
CST8	6
CST12P	7
CST11	0
CSTL1	0
RNA5SP479	0
NAPB	101
GZF1	178
LINC01431	7
NXT1	223
LOC105372571	1
NXT1-AS1	1
RNA5SP478	0
LOC100505664	6
LINC00656	1
CD93	1803
THBD	1240
SSTR4	1
LOC101929707	14
LOC100419956	0
LOC107985449	1
CYB5AP4	17
LOC105372568	1
LOC105372567	0
KRT18P3	0
LINC01747	0
LNCNEF	0
FOXA2	425
LINC00261	169
LOC105372564	0
LOC105372563	6
LOC105372562	2
LOC284788	0
LINC01427	0
LOC105372561	2
LOC105372560	1
LINC01432	1
RPL41P1	319
SLC25A6P1	0
PAX1	21
LINC01726	13
LINC01727	1
NKX2-2	9
GSTM3P1	0
LOC112268271	0
LOC100421362	0
RN7SKP140	2
LOC105372558	26
NKX2-4	1
XRN2	834
ZNF877P	0
KIZ-AS1	2
RPS15AP1	109
RNA5SP477	19
KIZ	144
RPL24P2	64
LINC00237	0
MRPS11P1	0
RN7SL607P	11
LOC105372555	5
LLPHP1	6
EIF4E2P1	0
RALGAPA2	458
INSM1	6
RN7SL690P	0
CFAP61-AS1	0
LOC107985413	0
RPL17P1	5
LOC105372554	0
CFAP61	37
CRNKL1	335
LOC105372553	4
NAA20	487
RPL12P12	40
LOC100421663	4
RIN2	573
LOC107987276	2
SLC24A3-AS1	38
SLC24A3	119
LOC101929547	1
LOC107985442	1
LOC102724734	2
SCP2D1	0
SCP2D1-AS1	0
LINC00653	7
LINC00652	0
EEF1A1P34	0
LOC107985399	3
DTD1-AS1	0
DUXAP7	14
RNU6ATAC34P	0
RN7SL638P	3
DTD1	394
SMIM26	396
SEC23B	542
RPS19P1	7
RBBP9	198
RPL21P3	12
MIR3192	0
POLR3F	102
RNA5SP476	0
GCNT1P1	1
DZANK1	56
LINC00851	2
LOC107985418	0
RNY4P11	0
ZNF133-AS1	1
RN7SKP74	0
ZNF133	171
LOC105372551	3
RNU2-56P	0
RN7SL14P	0
GGCTP2	3
PET117	9
KAT14	154
RNU7-137P	0
RPL15P1	1
OVOL2	57
PTMAP3	3
MGME1	199
SNORD17	2
SNX5	942
LOC105372549	2
RNU6-192P	0
LOC105372548	5
LOC105372547	12
BANF2	0
RRBP1	2113
LOC100286962	1
RN7SKP69	0
DSTN	4038
RPS27AP2	4
BFSP1	75
DYNLT3P1	0
LOC105372546	5
PCSK2	144
LOC105372545	0
RNU1-131P	0
RNU6-27P	0
LOC105372544	0
OTOR	1
SNRPB2	693
RPL7AP13	0
LOC105372542	15
LOC105372541	0
RPLP0P1	0
KIF16B	147
PPIAP17	3
LOC613266	0
LOC107985394	37
ENSAP1	0
RNA5SP475	0
RNU6-115P	0
RNU6-1159P	0
MACROD2-AS1	2
RPS10P2	38
MACROD2-IT1	3
RNF11P2	1
RNU6-228P	1
FLRT3	1049
RN7SL864P	1
AIMP1P1	0
RPS3P1	1
MACROD2	349
TRE-CTC10-1	0
RNU6-278P	0
SEL1L2	10
NDUFAF5	144
ESF1	367
MRPS36P6	4
GAPDHP2	0
ISM1-AS1	0
LOC105372539	19
ISM1	60
TASP1	163
LOC100420611	5
SPTLC3	150
LINC01723	0
LOC105372535	4
LOC102606466	2
LINC01722	14
LOC105372532	0
LOC107985407	2
PA2G4P2	39
LOC107985406	1
LOC105372531	0
BTBD3	185
LOC100192388	6
RN7SKP111	0
LINC00687	0
LOC105372530	23
LOC107985384	0
PGAM3P	0
LIN28AP3	0
RPS11P1	0
LOC105372529	1
LOC339593	10
LOC105372528	12
LOC105372527	18
LINC02871	1
FAT1P1	6
LOC101929413	0
LOC105372525	54
LOC107985398	23
LINC01752	0
MIR6870	0
JAG1	321
LOC100421490	7
SLX4IP	94
MKKS	291
SDAD1P2	33
RPL23AP6	0
HIGD1AP15	0
LOC112268268	2
SNAP25	30
LOC105372524	5
ANKEF1	86
SNAP25-AS1	2
PARAL1	12
LOC101929348	4
LOC105372523	1
PAK5	11
LAMP5	22
LAMP5-AS1	9
PLCB4	145
LOC105372522	1
RNU105B	0
LOC105372521	35
PLCB1-IT1	0
PLCB1	95
PHKBP1	0
TMX4-AS1	1
TMX4	612
HAO1	5
SRSF10P2	0
LOC105372518	1
RN7SL547P	9
MIR8062	0
LINC01706	0
LINC01751	5
LINC01428	39
BMP2	183
LOC105372517	13
LINC01713	0
CASC20	25
FGFR3P3	0
LOC149844	18
TARDBPP1	1
FERMT1	79
LRRN4	250
CRLS1	601
RN7SL498P	0
MCM8-AS1	1
MCM8	136
TRMT6	202
KANK1P1	25
CHGB	2
RNU1-55P	3
SHLD1	85
LOC105372514	4
EIF4EP1	5
GPCPD1	720
RPS18P1	11
LINC01729	0
LINC00654	11
LOC105372513	11
LOC643406	9
LOC107985411	1
LINC00658	1
RNA5-8SP7	0
PROKR2	4
UBE2D3P1	53
CDS2	570
PCNA-AS1	0
PCNA	493
RNA5SP474	0
TMEM230	795
RPS21P7	7
SLC23A2	167
LOC107985392	5
RASSF2	469
LOC105372511	19
IDI1P3	0
PRNT	0
PRND	15
PRNP	1034
RPS4XP2	4
RPL7AP12	0
LOC105372510	0
ADRA1D	3
LINC01433	1
SMOX	65
RPL21P2	2
FTLP3	497
RNF24	161
MIR103B2	0
MIR103A2	2
PANK2	349
PANK2-AS1	43
MAVS	673
AP5S1	175
LINC01730	16
CDC25B	987
CENPB	987
SPEF1	9
C20orf27	232
HSPA12B	259
SIGLEC1	193
ADAM33	27
GFRA4	0
SF3A3P1	2
ATRN	467
LOC105372509	0
LOC105372508	2
UBE2V1P1	9
RNU6-1019P	0
LOC101618237	15
DNAAF9	196
SLC4A11	127
ITPA	495
DDRGK1	1144
LOC107985414	9
LZTS3	283
FASTKD5	156
UBOX5	106
UBOX5-AS1	9
RN7SL555P	0
AVP	0
OXT	3
LOC101929098	0
MRPS26	389
GNRH2	6
PTPRA	704
VPS16	330
PCED1A	272
TMEM239	3
C20orf141	0
CPXM1	45
RPL19P1	1
LOC105372506	4
EBF4	128
LOC105372507	7
IDH3B	718
SNORD57	2
SNORD56	0
SNORD86	0
SNORA51	0
SNORD110	3
MIR1292	3
NOP56	623
LOC105372505	1
TMC2	36
LOC105372504	4
ZNF343	133
SNORD119	1
SNRPB	1392
TGM6	0
LOC105372503	5
TGM3	1
LOC388780	0
LOC105372502	12
STK35	225
RPL7P2	0
PDYN	2
PDYN-AS1	0
SIRPA	491
LOC102724545	1
LOC107984088	4
LOC105372501	1
LOC107984104	15
LOC100289473	4
CKAP2LP1	10
SIRPB3P	0
RN7SL561P	1
SIRPG-AS1	7
SIRPG	140
SIRPB1	79
LOC107985409	0
SIRPD	1
RNU6-917P	0
LOC105372498	0
LOC105372499	1
SIRPB2	67
NSFL1C	687
LOC105372497	2
MIR6869	0
FKBP1A	2282
SDCBP2-AS1	16
SDCBP2	1
FKBP1A-SDCBP2	0
SNPH	46
RAD21L1	5
C20orf202	14
LOC105372496	2
TMEM74B	45
ACTG1P3	1
LOC105372493	2
PSMF1	1060
LOC105372494	3
RSPO4	45
LOC105372492	0
ANGPT4	7
RPS10P5	3
FAM110A	244
SLC52A3	42
SCRT2	0
LOC105372491	34
LOC107985423	4
SRXN1	294
LOC107985387	0
TCF15	22
CSNK2A1	634
TBC1D20	347
RBCK1	1225
TRIB3	237
NRSN2	197
LOC101929937	3
SOX12	169
NRSN2-AS1	18
ZCCHC3	188
C20orf96	82
DEFB132	0
DEFB129	0
DEFB128	0
DEFB127	4
DEFB126	0
DEFB125	0
RPL23AP79	3
LOC107987272	27
CENPBD2P	175
MZF1	150
MZF1-AS1	5
UBE2M	436
CHMP2A	1420
MIR6807	0
TRIM28	1622
RN7SL525P	0
LOC105372486	0
ZBTB45	104
LOC105372485	0
SLC27A5	49
RN7SL693P	0
RNU6-1337P	0
LOC112268251	1
ZNF446	63
ZNF324	61
ZNF324B	26
LOC100419848	0
ZNF132	23
ZNF584	89
LINC02560	6
RNF225	5
MIR10394	0
RPS5	6688
MIR4754	0
LOC105372484	1
ZNF837	35
RNA5SP473	1
ZNF497-AS1	3
LOC100419840	1
ZNF497	11
A1BG-AS1	5
A1BG	139
MIR6806	0
ZSCAN22	30
LOC100887072	1
LOC105372480	13
ERVK3-1	1
ZNF8-ERVK3-1	21
ZNF8	53
ZNF8-DT	22
ZNF544	197
LOC100419847	0
RPS15AP36	0
LOC105372479	2
ZNF274	239
ZNF329	122
ZSCAN18	299
RN7SL526P	1
ZNF135	24
HNRNPDLP4	1
LETM1P2	0
ZSCAN1	20
VN2R19P	3
LOC100128398	9
ZNF606	90
C19orf18	10
RPL19P19	1
ZNF256	23
ZNF418	81
ZNF417	54
ZNF814	104
UBE2CP5	49
ZNF587	114
ZNF587B	75
FKBP1AP1	14
ZNF552	70
ZNF586	83
ZNF776	82
ZNF671	100
ZNF154	60
ZNF551	48
TPRG1LP1	4
ZSCAN4	17
ZNF211	165
ZNF134	145
ZNF530	49
ZIK1	34
ZNF416	35
ZNF550	146
ZNF549	92
ZNF773	57
ZNF419	89
ZNF772	58
VN1R107P	1
VN1R1	8
ZNF749	34
ZNF17	68
ZNF548	123
TRAPPC2B	70
ZNF547	13
ZNF304	91
ZNF543	37
LOC100288211	16
ZNF460	39
ZNF460-AS1	1
ZNF805	135
AURKC	10
ZNF264	199
LOC100132009	4
DUXA	1
ZIM3	10
USP29	1
LOC100419839	1
LOC105372475	3
RPL7AP69	11
MIMT1	0
PEG3-AS1	0
PEG3	25
ZIM2	4
ZIM2-AS1	8
OR5AH1P	0
LOC105372472	0
LOC105372473	3
ZNF835	33
SMIM17	0
ZNF71	80
ZNF71-SMIM17	0
SIGLEC31P	1
ZNF470	54
ZNF470-DT	8
ZFP28	74
ZFP28-DT	0
ZNF471	63
LOC105372471	7
ZNF667-AS1	74
ZNF667	23
ZNF583	69
ZNF582-DT	31
SLC25A36P1	0
ZNF582	39
ZNF542P	127
LOC646709	1
VN2R18P	0
LOC729999	13
VN2R17P	0
LOC105372468	0
ZSCAN5A-AS1	0
LOC105372470	8
EDDM13	4
ZSCAN5DP	1
ZSCAN5A	32
RPL13P13	5
ZSCAN5C	1
ZSCAN5B	1
GALP	0
ZNF444	390
ZNF787	390
LINC01864	0
NLRP5	10
NLRP8	1
NLRP13	4
NLRP4	9
NLRP11	32
RFPL4AP1	0
RFPL4AL1	0
RFPL4A	5
LOC105372465	4
RN7SKP109	2
NLRP9	8
VN1R106P	0
EPN1	1055
U2AF2	1017
CCDC106	173
ZNF580	127
ZNF581	136
LOC107983998	19
ZNF784	108
LOC107985322	1
ZNF865	220
ZNF524	183
FIZ1	128
ZNF579	175
SBK3	9
SBK2	1
SSC5D	136
NAT14	166
ZNF628	53
C19orf85	0
ISOC2	390
SHISA7	1
LOC105372462	11
SNORD157	0
UBE2S	223
MIR6805	0
RPL28	13612
TMEM238	336
TMEM190	5
IL11	8
FAM71E2	4
COX6B2	5
KMT5C	65
TMEM150B	70
BRSK1	10
HSPBP1	317
MIR6803	0
MIR6802	0
MIR6804	0
PPP6R1	965
TMEM86B	32
PTPRH	28
SYT5	25
DNAAF3-AS1	0
DNAAF3	6
TNNI3	19
TNNT1	171
MIR7975	0
PPP1R12C	974
RNU6-1307P	0
LOC107985279	0
LILRB3	1
CACNG6	17
MIR935	0
CACNG8	20
CACNG7	0
PRKCG	7
MYADM	1011
MYADM-AS1	8
NLRP12	29
MIR373	0
MIR372	0
MIR371B	0
MIR371A	0
RPLP1P12	13
SEPTIN7P8	10
HMGN1P32	12
RNU6-165P	0
MIR519A2	0
MIR516A2	7
RNU6-1041P	0
MIR1283-2	0
MIR516A1	0
MIR527	0
MIR519A1	0
MIR522	1
RNU6-751P	1
MIR521-1	0
RNU6-982P	0
MIR520H	0
MIR517C	0
MIR518A2	0
MIR516B1	0
MIR518D	5
RNU6-980P	1
MIR518A1	0
MIR518E	0
MIR526A2	0
MIR516B2	1
MIR520G	0
MIR517B	0
MIR520D	1
RNU6-803P	0
MIR521-2	0
MIR519D	0
MIR517A	0
MIR524	0
MIR518C	0
MIR520C	5
MIR526A1	0
MIR518B	0
MIR520B	0
LOC107985346	4
MIR518F	0
MIR523	0
MIR525	1
MIR519B	2
MIR526B	1
MIR520A	0
MIR1283-1	0
MIR519C	0
MIR515-2	1
MIR520F	0
MIR519E	0
MIR515-1	0
MIR520E	0
MIR498	1
MIR1323	0
MIR512-2	0
MIR512-1	0
LOC100288093	0
RNU6-698P	0
LOC107985342	1
RN7SL317P	0
OSTCP3	2
LOC100422610	0
DPRX	6
LOC284379	1
ZNF331	286
VN1R103P	1
RPL39P37	0
TPM3P6	22
ZNF813	85
VN1R102P	0
ZNF761	12
TPM3P9	61
VN1R101P	5
RPL39P36	13
ZNF765	59
ZNF765-ZNF761	0
RPL39P35	0
ZNF525	43
LOC107987264	0
